household_id,cluster,mae_global,mae_cluster,improvement
5202,1,8.550196759126736,8.381992199942474,0.1682045591842627
5205,1,2.4291031160273993,2.4374685491421966,-0.008365433114797316
5228,1,2.621933297743199,2.582998457286645,0.03893484045655393
5238,3,4.833271674724927,4.868872310752591,-0.035600636027663946
5243,1,3.995018744465997,4.000636484554028,-0.005617740088031287
5259,1,5.180700640145559,5.263563391112152,-0.08286275096659335
5270,1,3.2344554893305557,3.0279037752877436,0.20655171404281214
5297,1,1.6354550421985123,1.6556325717313216,-0.02017752953280927
5331,1,1.122512749963621,1.0745771616229942,0.04793558834062672
5343,1,4.3035164415589096,4.3036138934422405,-9.745188333099009e-05
5352,3,9.142104068083682,8.859318050760464,0.2827860173232182
5353,1,0.7420407353264828,0.750583505268175,-0.008542769941692119
5373,3,13.474229533812958,16.837450702699087,-3.3632211688861293
5424,1,3.363751351874099,3.418268284296849,-0.05451693242275013
5438,1,0.13020591445912483,0.15762142701865853,-0.0274155125595337
5451,1,7.220089122772626,7.055711074934289,0.16437804783833698
5465,1,1.0316253335950067,1.0474873295059057,-0.015861995910898985
5472,3,16.211481808943116,15.548246325150899,0.6632354837922172
5489,3,28.627010977591667,29.75360094097641,-1.1265899633847418
5494,1,1.8039784493424027,1.8222444356030303,-0.018265986260627587
5541,1,3.649859349410956,3.791582665707522,-0.1417233162965661
5544,1,1.8001212559350483,1.775709039360533,0.02441221657451531
5546,1,7.206519544070559,7.185701242523554,0.02081830154700537
5582,1,1.967263466903788,1.9521328081276117,0.015130658776176364
5584,3,8.989050291344645,9.210821368723582,-0.22177107737893742
5587,1,1.4130453516990689,1.3966269241114662,0.016418427587602702
5618,3,12.78185816894063,13.657097618628391,-0.8752394496877614
5629,1,2.489944016672694,2.421582174773829,0.06836184189886474
5651,3,15.223581649894916,14.591630692180095,0.631950957714821
5655,1,6.660898661407944,6.027848285499153,0.6330503759087911
5660,1,2.0354337555948128,1.9162998855032938,0.11913387009151899
5685,1,2.5235193882275264,2.562994928762542,-0.039475540535015785
5696,1,3.9947449424665256,4.050255286103038,-0.05551034363651253
5717,1,4.234606772255226,4.239884520283478,-0.005277748028251317
5778,3,18.892556513085157,20.098351675587512,-1.2057951625023549
5799,1,0.3222390943686183,0.3595033297105916,-0.03726423534197332
5804,1,0.9062514835895553,1.0001999492216203,-0.09394846563206494
5805,3,23.542615331591488,23.06559140618738,0.477023925404108
5820,1,1.730208066185078,1.609987576368776,0.12022048981630196
5846,2,5.812015536706692,5.792068570848137,0.019946965858554933
